nb_www,phish_hints,nb_hyperlinks,length_words_raw,domain_in_title,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,page_rank,url_len,hostname_len,space_count,digit_ratio_url,status
1,0,295,4,0,0.955932203,0.044067797,8188,20773,5,44,25,0,0.0,0
0,0,71,2,1,0.197183099,0.802816901,7298,2078971,5,35,27,0,0.0,0
1,0,36,2,1,0.083333333,0.916666667,1435,4016663,2,25,17,0,0.041666666666666664,0
0,2,21,11,1,0.19047619,0.80952381,5615,0,5,68,37,0,0.0967741935483871,1
1,0,193,3,1,0.85492228,0.14507772,6256,688,6,43,25,0,0.0,0
0,3,0,7,1,0.0,0.0,-1,0,1,60,27,0,0.01694915254237288,1
1,0,17,7,0,0.0,1.0,7422,286,7,49,13,0,0.0,0
1,0,76,10,1,0.434210526,0.565789474,3047,1508161,4,76,16,0,0.08571428571428572,0
0,4,10,10,1,0.0,1.0,3228,0,2,73,14,0,0.0,1
1,0,46,2,0,0.195652174,0.804347826,5230,12328,5,23,14,0,0.0,0
1,0,424,2,1,0.891509434,0.108490566,7241,0,5,26,18,0,0.0,0
1,0,87,2,1,0.942528736,0.057471264,2328,149650,3,40,32,0,0.0,0
0,0,72,6,0,0.944444444,0.055555556,7812,210,7,49,14,0,0.0,0
0,0,33,9,1,0.515151515,0.484848485,213,0,0,84,13,0,0.0,1
1,0,96,5,0,0.854166667,0.145833333,9202,684,6,47,18,0,0.0,0
1,0,0,8,1,0.0,0.0,5826,0,0,86,22,1,0.3870967741935484,1
0,0,4,5,1,1.0,0.0,-1,0,2,58,40,0,0.03571428571428571,1
0,0,587,4,1,0.969335605,0.030664395,-1,0,0,41,13,0,0.0,1
1,0,94,6,1,0.936170213,0.063829787,4487,2873,5,61,18,0,0.0,0
0,0,274,10,1,0.686131387,0.313868613,7121,33109,4,96,24,5,0.17073170731707318,0
1,0,13,4,1,1.0,0.0,5660,0,0,37,18,0,0.0,1
0,0,0,6,1,0.0,0.0,2521,632001,7,57,7,0,0.07547169811320754,1
0,3,59,9,1,1.0,0.0,244,0,0,96,14,0,0.24675324675324675,1
1,0,189,4,1,0.968253968,0.031746032,4567,1077782,3,31,22,0,0.0,0
0,0,0,12,1,0.0,0.0,-1,37441,5,72,17,0,0.2857142857142857,0
0,1,0,5,1,0.0,0.0,4634,8237707,0,41,19,0,0.0,1
0,0,46,7,1,0.869565217,0.130434783,5458,335398,4,61,21,0,0.016666666666666666,0
0,0,184,6,1,0.510869565,0.489130435,6070,14420,5,51,23,0,0.0,0
1,0,122,3,0,0.418032787,0.581967213,8516,8,10,43,16,0,0.0,0
1,3,31,10,1,1.0,0.0,-1,0,1,121,37,0,0.18627450980392157,1
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,34,26,0,0.030303030303030304,1
0,4,13,7,1,1.0,0.0,1162,0,0,70,19,0,0.0,1
1,0,177,5,1,0.830508475,0.169491525,6977,1264128,4,61,28,0,0.0,0
1,0,105,2,1,0.876190476,0.123809524,7048,576752,4,25,16,0,0.0,0
0,4,19,12,1,1.0,0.0,3322,9101242,2,88,19,0,0.011494252873563218,1
0,0,174,3,1,0.103448276,0.896551724,7297,283040,5,28,20,0,0.0,0
1,0,79,9,1,0.898734177,0.101265823,3827,1709412,3,67,28,0,0.0,0
0,0,51,12,1,1.0,0.0,3993,5707171,0,126,50,0,0.14545454545454545,1
1,0,25,6,1,0.96,0.04,8173,605314,5,51,18,0,0.0,0
0,0,224,3,1,0.357142857,0.642857143,7299,1229372,5,36,29,0,0.0,0
0,0,40,1,0,1.0,0.0,7557,3080310,2,19,12,0,0.0,0
1,0,8,6,1,0.875,0.125,4120,632334,3,51,26,0,0.0,0
1,2,22,9,1,0.545454545,0.454545455,2300,0,2,65,26,0,0.1016949152542373,1
0,0,12,1,1,0.5,0.5,2469,527748,4,22,13,0,0.0,0
0,1,1,6,1,1.0,0.0,4757,0,0,66,23,0,0.0,1
1,2,28,8,1,0.964285714,0.035714286,3716,0,0,53,15,0,0.0,1
0,3,74,8,1,0.945945946,0.054054054,2542,2034769,3,82,26,0,0.0,1
1,0,1704,2,0,0.990610329,0.009389671,4626,674594,4,29,20,0,0.0,0
1,2,48,7,1,1.0,0.0,1669,0,0,80,18,0,0.2903225806451613,1
0,2,3,7,1,1.0,0.0,330,0,0,94,43,0,0.0,1
0,0,0,6,1,0.0,0.0,5513,0,0,43,17,0,0.0,1
0,0,47,4,1,1.0,0.0,-1,0,0,69,61,0,0.078125,1
0,0,5,2,0,0.8,0.2,6752,2307,8,28,11,0,0.037037037037037035,1
0,0,19,11,1,0.631578947,0.368421053,5613,0,5,154,38,2,0.18461538461538463,1
1,0,56,2,1,0.5,0.5,3975,2367247,2,28,19,0,0.0,0
0,0,51,13,0,0.666666667,0.333333333,3108,1230682,3,85,10,0,0.011904761904761904,0
0,3,0,8,1,0.0,0.0,-1,0,1,59,21,0,0.0,1
1,0,17,2,1,0.647058824,0.352941176,3220,0,3,38,30,0,0.0,0
1,0,166,14,0,0.15060241,0.84939759,7984,348,6,99,14,0,0.2073170731707317,0
1,0,101,2,1,0.891089109,0.108910891,-1,581135,2,19,11,0,0.0,0
0,0,216,6,1,0.87037037,0.12962963,7159,2336,3,43,14,0,0.16216216216216217,0
0,0,21,3,1,0.952380952,0.047619048,6967,118171,5,52,19,0,0.0,0
1,0,39,4,1,1.0,0.0,5555,2199484,4,42,21,0,0.0,0
0,0,0,1,1,0.0,0.0,-1,2097546,1,29,20,0,0.0,0
0,0,0,3,1,0.0,0.0,554,0,0,29,9,0,0.0,1
0,0,24,3,1,0.75,0.25,5161,0,8,36,29,0,0.0,0
0,0,51,12,1,1.0,0.0,3993,5707171,0,120,42,0,0.14285714285714285,1
0,1,28,2,1,1.0,0.0,8315,4,5,24,15,0,0.0,0
0,0,14,6,1,1.0,0.0,18,0,0,55,14,0,0.0,1
1,0,5,12,0,0.4,0.6,5158,114,8,96,14,0,0.043478260869565216,0
0,0,1,3,1,1.0,0.0,3544,0,1,33,16,0,0.0,1
0,0,8,4,0,1.0,0.0,1337,20989,6,39,20,0,0.02631578947368421,1
1,2,132,13,1,1.0,0.0,1706,4830221,2,102,16,0,0.05154639175257732,1
1,0,65,2,1,0.630769231,0.369230769,-1,7831534,3,27,18,0,0.0,0
1,0,122,2,1,0.926229508,0.073770492,6828,0,1,32,24,0,0.0,0
1,0,114,8,1,0.842105263,0.157894737,4821,151781,3,70,33,0,0.0,0
0,0,4,3,1,1.0,0.0,1834,0,0,65,43,0,0.08333333333333333,1
1,0,107,3,0,0.822429907,0.177570093,6686,156997,5,31,16,0,0.0,0
0,0,22,8,1,0.181818182,0.818181818,5627,0,5,57,40,0,0.0,1
0,0,0,10,1,0.0,0.0,540,0,0,84,14,0,0.0,0
1,0,63,4,1,0.841269841,0.158730159,4627,1914647,4,39,30,0,0.0,0
1,0,137,2,1,0.95620438,0.04379562,7441,612034,5,35,27,0,0.0,0
0,0,8,2,0,1.0,0.0,1338,22211,6,28,20,0,0.07692307692307693,1
1,0,324,10,1,0.978395062,0.021604938,8075,89130,4,93,21,0,0.0,0
1,0,0,7,1,0.0,0.0,1968,0,0,64,23,0,0.0,1
0,0,8,2,0,1.0,0.0,1336,20989,6,29,20,0,0.03571428571428571,1
0,1,30,6,1,0.933333333,0.066666667,1497,3512368,2,42,13,0,0.0,1
0,0,51,11,1,1.0,0.0,3992,5697976,0,117,42,0,0.2857142857142857,1
0,1,12,63,1,0.333333333,0.666666667,6590,30,4,547,25,1,0.5628571428571428,0
0,0,11,2,1,0.272727273,0.727272727,-1,3523,9,22,6,0,0.15789473684210525,1
0,0,66,9,1,0.893939394,0.106060606,7156,2250,3,63,27,0,0.125,0
1,0,93,15,0,0.462365591,0.537634409,7077,0,2,106,19,0,0.06,0
1,0,45,7,1,0.911111111,0.088888889,-2,4389491,3,54,16,0,0.038461538461538464,0
0,0,0,5,1,0.0,0.0,3783,9280076,2,45,8,1,0.15384615384615385,1
0,3,7,8,1,0.0,1.0,1629,0,0,61,14,0,0.07017543859649122,1
1,0,51,13,1,1.0,0.0,3992,5707171,0,124,46,0,0.24,1
0,0,112,2,1,0.0625,0.9375,7297,0,5,38,31,0,0.0,0
0,0,11,34,1,0.272727273,0.727272727,8019,0,4,334,38,0,0.336,1
0,0,20,1,1,0.75,0.25,1341,1249366,1,25,16,0,0.0,1
0,0,12,2,1,0.0,1.0,7253,943419,1,22,15,0,0.0,1
0,0,7,5,1,0.571428571,0.428571429,2614,0,2,202,18,0,0.1348314606741573,1
1,0,19,2,0,1.0,0.0,-1,1274420,4,29,21,0,0.0,0
0,0,0,3,1,0.0,0.0,5495,0,0,27,11,0,0.0,1
0,0,122,3,0,0.967213115,0.032786885,-1,0,0,31,12,0,0.0,1
0,0,126,2,0,0.896825397,0.103174603,6910,121389,5,27,18,0,0.0,0
1,0,90,2,0,0.422222222,0.577777778,7701,157749,3,22,14,0,0.0,0
0,0,0,2,1,0.0,0.0,-1,0,0,28,14,0,0.0,1
0,0,28,10,1,0.75,0.25,5924,11475,2,66,14,0,0.1,0
0,3,88,9,1,0.897727273,0.102272727,2046,0,0,102,15,0,0.18604651162790697,1
0,0,103,5,1,0.932038835,0.067961165,7128,8386524,1,56,48,0,0.05660377358490566,1
0,0,16,2,1,0.5,0.5,806,45133,1,22,13,0,0.15789473684210525,1
0,0,19,9,1,0.631578947,0.368421053,5613,0,5,142,25,2,0.14516129032258066,1
0,0,0,1,1,0.0,0.0,334,0,2,16,7,0,0.0,1
1,0,56,7,1,0.75,0.25,5219,720815,4,52,25,0,0.0,0
0,0,73,1,1,0.698630137,0.301369863,2200,2210290,3,33,26,0,0.0,0
0,0,8,4,0,1.0,0.0,1338,22211,6,40,20,0,0.02564102564102564,1
1,0,224,2,1,0.696428571,0.303571429,5302,3156171,4,28,19,0,0.0,0
1,0,104,2,1,0.903846154,0.096153846,2421,0,4,33,25,0,0.0,0
0,0,38,3,1,0.578947368,0.421052632,1953,4365,3,33,14,0,0.13793103448275862,1
1,0,86,2,1,0.686046512,0.313953488,2206,759109,3,35,26,0,0.0,0
1,0,99,2,1,0.858585859,0.141414141,86,0,0,22,14,0,0.047619047619047616,0
0,0,29,1,1,0.310344828,0.689655172,4907,1786477,1,30,21,0,0.0,0
0,4,26,17,1,0.769230769,0.230769231,1931,0,3,181,28,0,0.14556962025316456,1
0,3,59,9,1,1.0,0.0,243,0,0,96,14,0,0.24675324675324675,1
0,0,40,8,1,1.0,0.0,1628,3025118,1,48,25,0,0.043478260869565216,1
1,0,651,6,0,0.955453149,0.044546851,9336,403988,3,36,14,0,0.0,0
1,0,113,4,1,0.92920354,0.07079646,8044,2572,6,37,20,0,0.0,0
0,1,203,4,1,0.133004926,0.866995074,1546,4669,2,47,29,0,0.06818181818181818,1
0,0,47,4,1,1.0,0.0,-1,0,0,59,51,0,0.22916666666666666,1
0,4,31,11,1,0.193548387,0.806451613,155,0,0,80,18,0,0.0,1
0,0,15,6,1,0.666666667,0.333333333,-1,4439212,2,52,11,0,0.08333333333333333,1
0,0,51,5,1,0.960784314,0.039215686,3895,817468,4,34,13,0,0.0967741935483871,0
0,0,139,4,0,0.899280576,0.100719424,8046,1577,5,49,26,0,0.020833333333333332,0
1,0,115,14,1,0.686956522,0.313043478,2660,46690,5,103,18,0,0.07291666666666667,0
0,1,18,3,0,0.222222222,0.777777778,-1,70339,3,25,7,0,0.0,0
1,0,4,4,1,1.0,0.0,13,0,0,34,22,0,0.0,1
0,0,21,10,1,0.19047619,0.80952381,5616,0,5,70,38,0,0.09375,1
0,0,81,10,1,0.185185185,0.814814815,3248,72672,2,89,16,0,0.047058823529411764,0
0,0,2,4,1,0.5,0.5,606,1172123,2,37,19,0,0.0,1
0,0,16,2,1,0.0625,0.9375,7295,0,5,35,27,0,0.0,1
0,0,0,4,1,0.0,0.0,6646,0,0,36,17,0,0.0,1
1,0,320,6,1,0.84375,0.15625,6858,660,6,51,23,0,0.0,0
0,0,116,4,1,0.620689655,0.379310345,2130,17451,4,46,31,0,0.0,0
0,0,0,4,1,0.0,0.0,0,0,0,33,26,0,0.03125,1
0,0,106,2,1,0.235849057,0.764150943,7296,0,5,29,21,0,0.16,0
1,0,105,2,0,0.866666667,0.133333333,-1,1311383,3,25,16,0,0.0,0
0,1,5,18,1,1.0,0.0,2660,0,4,267,213,0,0.2191780821917808,1
1,0,64,4,1,0.8125,0.1875,3199,1922851,3,33,21,0,0.0,0
1,0,11,2,1,0.909090909,0.090909091,6536,885,5,22,14,0,0.0,0
0,1,21,5,1,0.19047619,0.80952381,5626,0,5,39,26,0,0.0,1
0,0,15,19,1,0.2,0.8,5670,5824,6,132,30,0,0.21100917431192662,1
0,0,45,9,1,0.666666667,0.333333333,2041,493547,3,80,19,0,0.012658227848101266,0
1,0,51,6,0,0.980392157,0.019607843,8052,1435,6,51,18,0,0.0,0
1,0,103,4,1,0.932038835,0.067961165,6831,0,0,55,28,0,0.057692307692307696,1
1,0,28,2,0,0.607142857,0.392857143,-1,2729451,2,32,23,0,0.0,0
1,0,6,10,1,1.0,0.0,12795,2404,5,71,18,0,0.16393442622950818,0
1,0,33,6,1,0.787878788,0.212121212,2105,0,0,101,37,0,0.2625,1
1,0,197,2,0,0.893401015,0.106598985,163,679154,4,26,17,0,0.0,0
0,3,1,11,1,1.0,0.0,211,0,0,99,14,0,0.03125,1
0,0,162,2,1,0.987654321,0.012345679,1601,0,0,35,26,0,0.0,1
0,0,19,8,1,0.263157895,0.736842105,8347,1,10,99,17,0,0.0,0
0,0,24,3,1,0.916666667,0.083333333,1469,0,0,27,9,0,0.42105263157894735,1
1,0,53,4,1,0.622641509,0.377358491,8519,8,10,47,16,0,0.0,0
1,0,184,9,1,0.717391304,0.282608696,5222,135,8,84,18,0,0.05,0
0,0,78,3,0,0.897435897,0.102564103,5184,16979,6,36,18,0,0.0,0
1,0,99,2,1,0.262626263,0.737373737,2736,6310833,5,30,21,0,0.0,0
0,0,34,7,1,1.0,0.0,1629,2884517,1,39,31,0,0.02631578947368421,1
0,0,51,13,1,1.0,0.0,3993,5707171,0,128,50,0,0.16363636363636364,1
1,1,0,10,1,0.0,0.0,4701,0,0,102,15,0,0.3246753246753247,1
0,0,0,2,1,0.0,0.0,3620,0,2,18,7,0,0.0,1
1,0,121,2,1,0.975206612,0.024793388,3320,1134435,2,24,15,0,0.0,0
1,0,51,12,1,1.0,0.0,3993,5707171,0,121,46,0,0.2872340425531915,1
0,0,52,1,0,1.0,0.0,4050,0,1,16,9,0,0.0,0
1,0,26,4,1,0.730769231,0.269230769,-1,0,0,35,23,0,0.0,0
1,0,108,2,0,0.435185185,0.564814815,8360,1490065,4,25,17,0,0.0,0
1,0,38,2,1,0.105263158,0.894736842,1882,7574859,4,29,21,0,0.0,0
0,0,58,6,1,0.620689655,0.379310345,1996,0,0,52,16,0,0.061224489795918366,1
1,0,3,8,1,1.0,0.0,11,0,0,75,39,0,0.08695652173913043,1
0,0,6,7,1,1.0,0.0,1975,0,0,69,25,0,0.0,1
0,0,15,1,0,0.666666667,0.333333333,371,0,0,25,17,0,0.0,1
0,0,560,6,1,0.896428571,0.103571429,7160,2358,3,42,14,0,0.13513513513513514,0
0,0,0,4,1,0.0,0.0,1868,2161928,2,46,19,0,0.022222222222222223,1
0,0,585,2,1,0.969230769,0.030769231,7,0,0,34,23,0,0.0625,1
0,0,147,11,1,0.156462585,0.843537415,5443,0,2,84,30,0,0.10526315789473684,0
0,0,63,7,0,0.857142857,0.142857143,2345,237648,2,69,26,0,0.045454545454545456,0
1,0,152,2,0,0.953947368,0.046052632,7555,184970,5,28,19,0,0.0,0
0,0,51,12,1,1.0,0.0,3993,5707171,0,126,50,0,0.23529411764705882,1
1,0,124,6,1,0.741935484,0.258064516,7371,1303460,5,50,15,0,0.0,0
0,0,100,9,0,0.9,0.1,6168,3204,5,77,17,0,0.04054054054054054,0
0,0,128,3,0,0.0390625,0.9609375,4863,147,5,36,12,0,0.0,0
1,0,38,8,1,0.789473684,0.210526316,2295,9943343,3,57,20,0,0.0,0
1,2,11,9,1,1.0,0.0,-1,0,0,69,21,0,0.0,1
0,0,25,1,0,0.6,0.4,7557,3203037,3,17,8,0,0.0,0
0,0,225,1,0,0.982222222,0.017777778,3606,512753,3,15,6,0,0.15384615384615385,0
0,1,0,14,1,0.0,0.0,-1,93245,3,109,15,0,0.04807692307692308,1
1,0,51,2,1,0.68627451,0.31372549,1986,8007474,2,29,21,0,0.0,0
0,0,422,7,1,0.680094787,0.319905213,6070,14592,5,50,16,0,0.0,0
1,0,30,5,1,0.966666667,0.033333333,5767,0,2,81,27,0,0.3728813559322034,1
1,0,126,2,1,0.722222222,0.277777778,-1,473854,5,18,9,0,0.0,0
0,0,1,13,1,1.0,0.0,1993,0,0,102,20,0,0.02,1
0,1,588,6,1,0.969387755,0.030612245,725,24457,1,54,20,0,0.10204081632653061,1
0,0,421,1,0,0.86935867,0.13064133,2219,2232292,4,19,10,0,0.0,0
1,0,150,12,0,0.76,0.24,6991,4524,5,93,14,0,0.06896551724137931,0
0,0,8,6,0,0.75,0.25,3482,1212036,4,59,9,0,0.0,0
1,0,245,2,1,0.92244898,0.07755102,8969,211482,5,32,23,0,0.0,0
0,2,0,11,1,0.0,0.0,539,0,0,197,16,0,0.576,1
0,0,44,2,1,0.204545455,0.795454545,7298,0,5,30,22,0,0.1111111111111111,0
1,3,4,18,1,1.0,0.0,3403,0,1,155,22,0,0.026490066225165563,1
1,0,182,2,1,0.489010989,0.510989011,7603,277036,4,31,23,0,0.0,0
1,0,17,11,0,0.0,1.0,7420,285,7,60,13,0,0.0,0
0,2,1,6,1,1.0,0.0,2114,0,1,128,15,0,0.21904761904761905,1
1,0,118,6,1,0.711864407,0.288135593,7965,394388,4,55,22,0,0.0,0
0,0,145,2,1,0.227586207,0.772413793,6325,3951236,5,34,27,0,0.0,0
1,1,220,11,1,0.295454545,0.704545455,4097,0,3,96,20,0,0.0,1
1,0,102,6,1,0.921568627,0.078431373,-1,13812,5,53,18,0,0.0,0
0,0,56,5,0,0.464285714,0.535714286,1791,58549,5,50,16,0,0.0,0
0,1,10,7,0,0.0,1.0,8347,1,10,70,16,0,0.029411764705882353,1
0,0,10,8,1,0.6,0.4,-2,0,0,54,14,0,0.0,1
1,1,53,14,0,0.41509434,0.58490566,5408,9410,6,89,14,0,0.09876543209876543,0
1,0,155,2,0,0.683870968,0.316129032,2600,0,3,26,17,0,0.0,0
1,0,55,2,1,0.527272727,0.472727273,1579,5247508,3,29,21,0,0.0,0
0,0,26,1,1,0.769230769,0.230769231,7030,2480108,2,15,6,0,0.0,0
0,0,116,4,0,0.879310345,0.120689655,6606,908,5,37,20,0,0.027777777777777776,1
0,2,21,6,1,0.19047619,0.80952381,5615,0,5,62,44,0,0.21568627450980393,1
1,0,429,2,1,0.979020979,0.020979021,3624,699776,3,25,16,0,0.0,0
1,0,89,7,1,0.820224719,0.179775281,6133,28448,5,41,16,0,0.0,0
0,0,57,2,0,0.912280702,0.087719298,920,11781,6,25,7,0,0.08695652173913043,1
0,0,536,8,0,0.925373134,0.074626866,6338,289,5,73,21,0,0.0,0
1,0,279,3,1,0.896057348,0.103942652,6260,683,6,44,25,0,0.0,0
1,0,25,5,1,0.84,0.16,-1,80841,1,33,16,0,0.03125,1
0,2,8,12,1,0.0,1.0,1157,6720001,2,87,22,0,0.0,1
0,0,0,5,1,0.0,0.0,561,0,0,61,25,0,0.19607843137254902,1
1,0,29,2,1,0.827586207,0.172413793,-2,366228,3,29,20,0,0.0,0
1,0,225,6,0,0.96,0.04,2939,1650,5,58,16,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,40,31,0,0.0,1
1,2,23,13,1,0.782608696,0.217391304,4284,0,1,169,21,0,0.18181818181818182,1
1,0,58,2,0,0.293103448,0.706896552,5890,2487034,3,28,19,0,0.0,0
1,0,0,8,1,0.0,0.0,177,0,0,63,56,0,0.03278688524590164,1
1,0,40,7,1,0.75,0.25,5308,55983,5,49,15,0,0.020833333333333332,0
0,0,269,4,1,0.92936803,0.07063197,9269,8474,7,35,9,0,0.06060606060606061,0
0,1,20,9,1,1.0,0.0,5670,885,6,72,22,0,0.0,1
0,0,4659,4,1,0.944408671,0.055591329,6072,14411,5,36,16,0,0.0,0
0,2,21,9,1,0.19047619,0.80952381,5616,0,5,57,25,0,0.05555555555555555,1
1,0,110,6,0,0.763636364,0.236363636,7519,10681,5,61,26,0,0.0,0
0,0,25,3,1,1.0,0.0,2179,0,0,26,10,0,0.04,1
0,0,0,2,1,0.0,0.0,5233,10313348,3,54,14,0,0.6363636363636364,1
0,2,14,7,1,0.857142857,0.142857143,4505,2264501,3,81,20,0,0.0,1
0,0,56,5,1,0.0,1.0,2098,0,2,47,10,0,0.044444444444444446,1
0,0,154,5,1,0.415584416,0.584415584,3263,210462,4,58,17,0,0.0,0
1,0,55,4,0,0.472727273,0.527272727,5638,2,10,45,15,0,0.0,0
1,0,130,2,0,0.953846154,0.046153846,3469,207870,4,24,15,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,30,23,0,0.1111111111111111,1
1,0,0,6,1,0.0,0.0,6036,5034121,4,48,28,0,0.0,1
0,0,64,12,1,0.65625,0.34375,4739,5460,5,85,16,0,0.0,0
0,0,15,4,1,0.666666667,0.333333333,-1,0,0,32,9,0,0.0,1
0,0,32,3,1,0.84375,0.15625,5160,0,8,33,20,0,0.0,0
0,0,22,2,1,0.318181818,0.681818182,7298,0,5,35,27,0,0.09375,1
1,0,104,11,1,0.663461538,0.336538462,-1,3541485,2,72,32,0,0.0,0
1,0,1,3,1,1.0,0.0,6860,8832,5,35,18,0,0.0,0
1,1,31,17,1,0.483870968,0.516129032,-1,1835934,2,181,19,0,0.5210084033613446,1
0,0,50,6,1,0.76,0.24,1575,0,0,39,16,0,0.0,1
0,0,0,4,1,0.0,0.0,167,0,0,38,25,0,0.0,1
1,0,36,5,0,0.527777778,0.472222222,-1,163131,4,33,11,0,0.0,0
0,0,64,4,0,0.375,0.625,4672,90,9,54,15,0,0.3170731707317073,0
1,0,13,7,1,0.153846154,0.846153846,2429,0,2,69,24,0,0.0,1
0,0,80,4,0,0.8375,0.1625,2345,237648,2,49,26,0,0.0,0
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,38,31,0,0.0,1
0,0,0,2,1,0.0,0.0,1,0,0,37,29,0,0.0,1
1,0,18,5,0,0.5,0.5,-1,76986,4,33,13,0,0.0,0
1,0,86,4,0,0.802325581,0.197674419,5636,109101,5,48,24,0,0.0,0
1,0,51,13,1,1.0,0.0,3992,5697976,0,124,46,0,0.2916666666666667,1
0,0,355,13,1,0.535211268,0.464788732,6054,41,8,90,17,0,0.0975609756097561,0
0,0,3,19,0,1.0,0.0,5956,4922,6,133,13,0,0.064,0
1,0,37,41,0,0.783783784,0.216216216,6348,2869931,2,149,18,0,0.35454545454545455,0
0,0,0,5,1,0.0,0.0,199,0,0,45,10,0,0.2857142857142857,1
1,0,507,2,0,0.98816568,0.01183432,4527,548811,2,27,19,0,0.0,0
0,0,4,11,1,0.75,0.25,1546,9488655,1,91,11,0,0.0,0
0,0,9,5,1,1.0,0.0,1792,0,0,57,20,1,0.03636363636363636,1
1,0,299,8,0,0.769230769,0.230769231,9285,121,7,51,15,0,0.0625,0
0,0,4,4,1,1.0,0.0,2604,0,0,40,16,0,0.0,1
0,0,0,5,1,0.0,0.0,-1,0,2,51,27,0,0.0,1
1,0,13,2,1,0.538461538,0.461538462,2486,232843,2,22,13,0,0.0,0
1,0,143,6,1,0.93006993,0.06993007,6678,78526,5,46,20,0,0.12195121951219512,1
1,0,0,15,1,0.0,0.0,-1,0,0,436,14,0,0.7723577235772358,1
0,0,0,5,1,0.0,0.0,8683,0,0,40,10,0,0.0,1
1,0,438,4,1,0.933789954,0.066210046,4427,1017069,3,34,26,0,0.0,0
1,0,45,6,1,0.688888889,0.311111111,3415,0,0,43,21,0,0.16216216216216217,1
1,0,35,2,0,0.857142857,0.142857143,2144,0,2,23,14,0,0.0,0
1,0,35,3,1,0.942857143,0.057142857,-1,0,2,26,17,0,0.0,0
0,1,0,6,1,0.0,0.0,5728,0,0,52,9,0,0.061224489795918366,1
0,0,10,6,1,1.0,0.0,219,0,0,67,28,0,0.0,1
1,0,55,2,1,0.072727273,0.927272727,2051,1872428,3,26,17,0,0.13043478260869565,0
1,0,110,2,1,0.372727273,0.627272727,3919,1841877,4,32,24,0,0.0,0
0,0,0,5,1,0.0,0.0,327,0,0,50,14,0,0.25,1
1,0,184,5,0,0.298913043,0.701086957,2824,0,0,46,21,0,0.24324324324324326,1
1,0,277,2,1,0.967509025,0.032490975,2613,670465,3,30,21,0,0.0,0
1,0,20,4,1,0.5,0.5,5075,0,2,43,25,0,0.0,1
0,0,0,4,1,0.0,0.0,6556,0,2,48,28,0,0.0,1
0,0,0,2,1,0.0,0.0,2683,0,2,26,19,0,0.04,0
1,3,21,90,1,0.428571429,0.571428571,-1,0,0,477,14,0,0.09403669724770643,1
0,0,4,13,1,1.0,0.0,4003,5828815,0,128,50,0,0.13274336283185842,1
0,0,11,2,1,0.909090909,0.090909091,13,0,0,29,19,0,0.5263157894736842,1
0,0,119,2,1,0.521008403,0.478991597,7449,0,8,44,35,0,0.0,0
0,0,13,13,1,0.461538462,0.538461538,5466,75,4,102,64,0,0.12087912087912088,1
0,0,801,5,0,0.903870162,0.096129838,7129,12,7,41,16,0,0.0,0
1,0,14,2,1,0.785714286,0.214285714,7549,733780,4,29,21,0,0.0,0
1,0,6,6,1,1.0,0.0,3123,0,3,50,18,0,0.0,1
0,0,0,3,1,0.0,0.0,3984,0,0,70,29,0,0.34615384615384615,1
0,0,235,5,0,0.953191489,0.046808511,7132,12,7,47,16,0,0.0,0
0,0,0,4,1,0.0,0.0,7533,0,5,28,13,0,0.037037037037037035,0
0,0,44,4,1,0.977272727,0.022727273,2205,597131,1,36,28,0,0.3333333333333333,1
0,0,6,6,1,0.5,0.5,8922,309153,3,40,15,0,0.0,1
0,0,0,12,1,0.0,0.0,7448,385,8,83,33,0,0.07792207792207792,0
1,0,290,2,1,0.244827586,0.755172414,2882,0,4,34,27,0,0.030303030303030304,0
0,0,12,4,1,0.666666667,0.333333333,330,0,0,43,18,1,0.04878048780487805,1
1,1,141,5,1,0.85106383,0.14893617,8125,6897,5,48,24,0,0.0,0
0,0,83,6,1,0.469879518,0.530120482,5612,0,5,43,25,0,0.0,1
0,0,14,2,1,0.071428571,0.928571429,7295,0,5,32,25,0,0.03225806451612903,1
1,1,44,11,1,0.772727273,0.227272727,8973,67603,6,84,23,0,0.13513513513513514,0
0,0,57,2,0,0.912280702,0.087719298,923,11493,6,23,7,0,0.045454545454545456,1
0,0,4,7,1,1.0,0.0,4003,5816617,0,76,50,0,0.15151515151515152,1
1,0,132,2,1,0.992424242,0.007575758,6372,255167,3,25,17,0,0.0,0
0,1,0,11,1,0.0,0.0,5232,7552177,7,68,18,0,0.21428571428571427,0
0,0,370,1,0,0.981081081,0.018918919,-1,47113,3,17,10,0,0.0,0
1,0,0,6,1,0.0,0.0,535,7375648,1,81,19,0,0.39655172413793105,1
0,1,8,6,1,0.625,0.375,127,0,0,62,22,0,0.0,1
0,0,23,4,1,1.0,0.0,804,0,2,41,33,0,0.10810810810810811,1
0,0,4,7,1,1.0,0.0,0,0,0,70,37,0,0.06060606060606061,1
0,0,81,2,1,0.135802469,0.864197531,7298,566137,5,31,23,0,0.0,0
0,0,81,2,1,0.987654321,0.012345679,5232,0,7,31,22,0,0.03333333333333333,0
1,0,14,10,1,0.714285714,0.285714286,3814,0,3,71,19,0,0.0,0
